  0.00e+00	  0.00e+00	1.44000e+00
  0.00e+00	  2.50e-03	1.22419e+00
  0.00e+00	  5.00e-03	1.02863e+00
  0.00e+00	  7.50e-03	8.94827e-01
  0.00e+00	  1.00e-02	8.28789e-01
  0.00e+00	  1.25e-02	7.90199e-01
  0.00e+00	  1.50e-02	7.17214e-01
  0.00e+00	  1.75e-02	5.99774e-01
  0.00e+00	  2.00e-02	4.36851e-01
  0.00e+00	  2.25e-02	2.31714e-01
  0.00e+00	  2.50e-02	-1.11556e-02
  0.00e+00	  2.75e-02	-2.85085e-01
  0.00e+00	  3.00e-02	-5.78666e-01
  0.00e+00	  3.25e-02	-8.73616e-01
  0.00e+00	  3.50e-02	-1.14554e+00
  0.00e+00	  3.75e-02	-1.37080e+00
  0.00e+00	  4.00e-02	-1.53026e+00
  0.00e+00	  4.25e-02	-1.68437e+00
  0.00e+00	  4.50e-02	-1.84341e+00
  0.00e+00	  4.75e-02	-1.15269e+00
  0.00e+00	  5.00e-02	4.19844e-34
  0.00e+00	  5.25e-02	4.53846e-34
  0.00e+00	  5.50e-02	4.61157e-34
  0.00e+00	  5.75e-02	4.67948e-34
  0.00e+00	  6.00e-02	4.75341e-34
  0.00e+00	  6.25e-02	4.84569e-34
  0.00e+00	  6.50e-02	4.98440e-34
  0.00e+00	  6.75e-02	5.24932e-34
  0.00e+00	  7.00e-02	-1.52000e+00
  0.00e+00	  7.25e-02	-1.89925e+00
  0.00e+00	  7.50e-02	-1.71362e+00
  0.00e+00	  7.75e-02	-1.44177e+00
  0.00e+00	  8.00e-02	-1.18636e+00
  0.00e+00	  8.25e-02	-9.58803e-01
  0.00e+00	  8.50e-02	-7.52870e-01
  0.00e+00	  8.75e-02	-5.61434e-01
  0.00e+00	  9.00e-02	-3.79397e-01
  0.00e+00	  9.25e-02	-2.03566e-01
  0.00e+00	  9.50e-02	-3.21005e-02
  0.00e+00	  9.75e-02	1.35901e-01
  0.00e+00	  1.00e-01	3.00601e-01
  0.00e+00	  1.03e-01	4.61403e-01
  0.00e+00	  1.05e-01	6.16707e-01
  0.00e+00	  1.08e-01	7.63433e-01
  0.00e+00	  1.10e-01	8.96539e-01
  0.00e+00	  1.13e-01	1.00991e+00
  0.00e+00	  1.15e-01	1.10497e+00
  0.00e+00	  1.18e-01	2.75331e+00

  0.00e+00	  0.00e+00	1.44000e+00
  0.00e+00	  2.50e-03	1.35974e+00
  0.00e+00	  5.00e-03	1.27022e+00
  0.00e+00	  7.50e-03	1.14494e+00
  0.00e+00	  1.00e-02	9.64775e-01
  0.00e+00	  1.25e-02	7.51783e-01
  0.00e+00	  1.50e-02	5.47411e-01
  0.00e+00	  1.75e-02	3.52961e-01
  0.00e+00	  2.00e-02	1.70017e-01
  0.00e+00	  2.25e-02	-3.53776e-03
  0.00e+00	  2.50e-02	-1.71134e-01
  0.00e+00	  2.75e-02	-3.36960e-01
  0.00e+00	  3.00e-02	-5.06299e-01
  0.00e+00	  3.25e-02	-6.85493e-01
  0.00e+00	  3.50e-02	-8.79976e-01
  0.00e+00	  3.75e-02	-1.08989e+00
  0.00e+00	  4.00e-02	-1.32295e+00
  0.00e+00	  4.25e-02	-1.50760e+00
  0.00e+00	  4.50e-02	-1.62135e+00
  0.00e+00	  4.75e-02	-8.41908e-01
  0.00e+00	  5.00e-02	3.43436e-37
  0.00e+00	  5.25e-02	-4.78160e-36
  0.00e+00	  5.50e-02	-2.53013e-36
  0.00e+00	  5.75e-02	-1.59485e-36
  0.00e+00	  6.00e-02	-1.52317e-36
  0.00e+00	  6.25e-02	-2.48291e-36
  0.00e+00	  6.50e-02	-5.98200e-36
  0.00e+00	  6.75e-02	-1.80378e-35
  0.00e+00	  7.00e-02	-1.52000e+00
  0.00e+00	  7.25e-02	-1.35259e+00
  0.00e+00	  7.50e-02	-1.30984e+00
  0.00e+00	  7.75e-02	-1.20468e+00
  0.00e+00	  8.00e-02	-1.05208e+00
  0.00e+00	  8.25e-02	-8.79256e-01
  0.00e+00	  8.50e-02	-7.01204e-01
  0.00e+00	  8.75e-02	-5.24082e-01
  0.00e+00	  9.00e-02	-3.49766e-01
  0.00e+00	  9.25e-02	-1.78454e-01
  0.00e+00	  9.50e-02	-9.86898e-03
  0.00e+00	  9.75e-02	1.56257e-01
  0.00e+00	  1.00e-01	3.20023e-01
  0.00e+00	  1.03e-01	4.81359e-01
  0.00e+00	  1.05e-01	6.40221e-01
  0.00e+00	  1.08e-01	7.97195e-01
  0.00e+00	  1.10e-01	9.54980e-01
  0.00e+00	  1.13e-01	1.12131e+00
  0.00e+00	  1.15e-01	1.31174e+00
  0.00e+00	  1.18e-01	3.05648e+00

  2.50e-03	  0.00e+00	1.93703e+00
  2.50e-03	  2.50e-03	1.91195e+00
  2.50e-03	  5.00e-03	1.81054e+00
  2.50e-03	  7.50e-03	1.60548e+00
  2.50e-03	  1.00e-02	1.33850e+00
  2.50e-03	  1.25e-02	1.07296e+00
  2.50e-03	  1.50e-02	8.00482e-01
  2.50e-03	  1.75e-02	5.32163e-01
  2.50e-03	  2.00e-02	2.65496e-01
  2.50e-03	  2.25e-02	-9.02566e-04
  2.50e-03	  2.50e-02	-2.66853e-01
  2.50e-03	  2.75e-02	-5.31108e-01
  2.50e-03	  3.00e-02	-7.92001e-01
  2.50e-03	  3.25e-02	-1.04829e+00
  2.50e-03	  3.50e-02	-1.29342e+00
  2.50e-03	  3.75e-02	-1.55626e+00
  2.50e-03	  4.00e-02	-1.72481e+00
  2.50e-03	  4.25e-02	-1.80467e+00
  2.50e-03	  4.50e-02	-1.75364e+00
  2.50e-03	  4.75e-02	-1.28494e+00
  2.50e-03	  5.00e-02	8.07668e-36
  2.50e-03	  5.25e-02	1.17190e-36
  2.50e-03	  5.50e-02	-1.54521e-37
  2.50e-03	  5.75e-02	-1.45546e-37
  2.50e-03	  6.00e-02	6.74937e-37
  2.50e-03	  6.25e-02	3.51651e-36
  2.50e-03	  6.50e-02	1.42263e-35
  2.50e-03	  6.75e-02	-2.64266e-01
  2.50e-03	  7.00e-02	-1.20719e+00
  2.50e-03	  7.25e-02	-1.25026e+00
  2.50e-03	  7.50e-02	-1.19151e+00
  2.50e-03	  7.75e-02	-1.09964e+00
  2.50e-03	  8.00e-02	-9.76642e-01
  2.50e-03	  8.25e-02	-8.30468e-01
  2.50e-03	  8.50e-02	-6.70911e-01
  2.50e-03	  8.75e-02	-5.05195e-01
  2.50e-03	  9.00e-02	-3.37519e-01
  2.50e-03	  9.25e-02	-1.69972e-01
  2.50e-03	  9.50e-02	-3.47007e-03
  2.50e-03	  9.75e-02	1.61630e-01
  2.50e-03	  1.00e-01	3.25233e-01
  2.50e-03	  1.03e-01	4.87503e-01
  2.50e-03	  1.05e-01	6.49234e-01
  2.50e-03	  1.08e-01	8.13071e-01
  2.50e-03	  1.10e-01	9.87158e-01
  2.50e-03	  1.13e-01	1.19750e+00
  2.50e-03	  1.15e-01	1.53545e+00
  2.50e-03	  1.18e-01	2.79412e+00

  5.00e-03	  0.00e+00	2.19995e+00
  5.00e-03	  2.50e-03	2.10761e+00
  5.00e-03	  5.00e-03	1.92538e+00
  5.00e-03	  7.50e-03	1.67262e+00
  5.00e-03	  1.00e-02	1.38396e+00
  5.00e-03	  1.25e-02	1.10305e+00
  5.00e-03	  1.50e-02	8.29711e-01
  5.00e-03	  1.75e-02	5.58269e-01
  5.00e-03	  2.00e-02	2.87971e-01
  5.00e-03	  2.25e-02	1.80941e-02
  5.00e-03	  2.50e-02	-2.52217e-01
  5.00e-03	  2.75e-02	-5.23547e-01
  5.00e-03	  3.00e-02	-7.95864e-01
  5.00e-03	  3.25e-02	-1.06917e+00
  5.00e-03	  3.50e-02	-1.35010e+00
  5.00e-03	  3.75e-02	-1.61497e+00
  5.00e-03	  4.00e-02	-1.82412e+00
  5.00e-03	  4.25e-02	-1.94721e+00
  5.00e-03	  4.50e-02	-1.93287e+00
  5.00e-03	  4.75e-02	-1.72080e+00
  5.00e-03	  5.00e-02	4.72140e-36
  5.00e-03	  5.25e-02	2.39020e-36
  5.00e-03	  5.50e-02	1.16749e-36
  5.00e-03	  5.75e-02	7.96006e-37
  5.00e-03	  6.00e-02	1.11663e-36
  5.00e-03	  6.25e-02	2.09002e-36
  5.00e-03	  6.50e-02	2.82833e-36
  5.00e-03	  6.75e-02	-5.17869e-01
  5.00e-03	  7.00e-02	-1.03084e+00
  5.00e-03	  7.25e-02	-1.15384e+00
  5.00e-03	  7.50e-02	-1.12622e+00
  5.00e-03	  7.75e-02	-1.04269e+00
  5.00e-03	  8.00e-02	-9.28581e-01
  5.00e-03	  8.25e-02	-7.93287e-01
  5.00e-03	  8.50e-02	-6.43811e-01
  5.00e-03	  8.75e-02	-4.85910e-01
  5.00e-03	  9.00e-02	-3.23704e-01
  5.00e-03	  9.25e-02	-1.59770e-01
  5.00e-03	  9.50e-02	4.45133e-03
  5.00e-03	  9.75e-02	1.68276e-01
  5.00e-03	  1.00e-01	3.31609e-01
  5.00e-03	  1.03e-01	4.95125e-01
  5.00e-03	  1.05e-01	6.61023e-01
  5.00e-03	  1.08e-01	8.34894e-01
  5.00e-03	  1.10e-01	1.02983e+00
  5.00e-03	  1.13e-01	1.27459e+00
  5.00e-03	  1.15e-01	1.62448e+00
  5.00e-03	  1.18e-01	2.52741e+00

  7.50e-03	  0.00e+00	2.30142e+00
  7.50e-03	  2.50e-03	2.13297e+00
  7.50e-03	  5.00e-03	1.90049e+00
  7.50e-03	  7.50e-03	1.63124e+00
  7.50e-03	  1.00e-02	1.34961e+00
  7.50e-03	  1.25e-02	1.07422e+00
  7.50e-03	  1.50e-02	8.06529e-01
  7.50e-03	  1.75e-02	5.42338e-01
  7.50e-03	  2.00e-02	2.80274e-01
  7.50e-03	  2.25e-02	1.94994e-02
  7.50e-03	  2.50e-02	-2.40832e-01
  7.50e-03	  2.75e-02	-5.01615e-01
  7.50e-03	  3.00e-02	-7.63762e-01
  7.50e-03	  3.25e-02	-1.02842e+00
  7.50e-03	  3.50e-02	-1.29735e+00
  7.50e-03	  3.75e-02	-1.55633e+00
  7.50e-03	  4.00e-02	-1.78436e+00
  7.50e-03	  4.25e-02	-1.95217e+00
  7.50e-03	  4.50e-02	-2.02426e+00
  7.50e-03	  4.75e-02	-2.00780e+00
  7.50e-03	  5.00e-02	2.38299e-36
  7.50e-03	  5.25e-02	1.98396e-36
  7.50e-03	  5.50e-02	1.41636e-36
  7.50e-03	  5.75e-02	1.07780e-36
  7.50e-03	  6.00e-02	1.02649e-36
  7.50e-03	  6.25e-02	1.07468e-36
  7.50e-03	  6.50e-02	5.60443e-37
  7.50e-03	  6.75e-02	-7.05631e-01
  7.50e-03	  7.00e-02	-9.70634e-01
  7.50e-03	  7.25e-02	-1.07699e+00
  7.50e-03	  7.50e-02	-1.06933e+00
  7.50e-03	  7.75e-02	-9.99002e-01
  7.50e-03	  8.00e-02	-8.92986e-01
  7.50e-03	  8.25e-02	-7.64382e-01
  7.50e-03	  8.50e-02	-6.20952e-01
  7.50e-03	  8.75e-02	-4.68172e-01
  7.50e-03	  9.00e-02	-3.09955e-01
  7.50e-03	  9.25e-02	-1.48908e-01
  7.50e-03	  9.50e-02	1.34161e-02
  7.50e-03	  9.75e-02	1.76334e-01
  7.50e-03	  1.00e-01	3.40034e-01
  7.50e-03	  1.03e-01	5.05925e-01
  7.50e-03	  1.05e-01	6.77480e-01
  7.50e-03	  1.08e-01	8.61677e-01
  7.50e-03	  1.10e-01	1.07077e+00
  7.50e-03	  1.13e-01	1.32264e+00
  7.50e-03	  1.15e-01	1.63267e+00
  7.50e-03	  1.18e-01	2.34381e+00

  1.00e-02	  0.00e+00	2.34691e+00
  1.00e-02	  2.50e-03	2.13222e+00
  1.00e-02	  5.00e-03	1.87972e+00
  1.00e-02	  7.50e-03	1.60918e+00
  1.00e-02	  1.00e-02	1.33478e+00
  1.00e-02	  1.25e-02	1.06449e+00
  1.00e-02	  1.50e-02	7.99282e-01
  1.00e-02	  1.75e-02	5.37154e-01
  1.00e-02	  2.00e-02	2.77087e-01
  1.00e-02	  2.25e-02	1.85202e-02
  1.00e-02	  2.50e-02	-2.38993e-01
  1.00e-02	  2.75e-02	-4.95932e-01
  1.00e-02	  3.00e-02	-7.52868e-01
  1.00e-02	  3.25e-02	-1.01037e+00
  1.00e-02	  3.50e-02	-1.26809e+00
  1.00e-02	  3.75e-02	-1.51923e+00
  1.00e-02	  4.00e-02	-1.75132e+00
  1.00e-02	  4.25e-02	-1.94533e+00
  1.00e-02	  4.50e-02	-2.08266e+00
  1.00e-02	  4.75e-02	-2.18142e+00
  1.00e-02	  5.00e-02	1.09612e-36
  1.00e-02	  5.25e-02	1.33173e-36
  1.00e-02	  5.50e-02	1.19796e-36
  1.00e-02	  5.75e-02	1.00489e-36
  1.00e-02	  6.00e-02	8.53462e-37
  1.00e-02	  6.25e-02	6.66902e-37
  1.00e-02	  6.50e-02	2.22430e-37
  1.00e-02	  6.75e-02	-8.42089e-01
  1.00e-02	  7.00e-02	-9.66423e-01
  1.00e-02	  7.25e-02	-1.02901e+00
  1.00e-02	  7.50e-02	-1.02115e+00
  1.00e-02	  7.75e-02	-9.59622e-01
  1.00e-02	  8.00e-02	-8.61580e-01
  1.00e-02	  8.25e-02	-7.39170e-01
  1.00e-02	  8.50e-02	-6.00650e-01
  1.00e-02	  8.75e-02	-4.51786e-01
  1.00e-02	  9.00e-02	-2.96598e-01
  1.00e-02	  9.25e-02	-1.37734e-01
  1.00e-02	  9.50e-02	2.32738e-02
  1.00e-02	  9.75e-02	1.85897e-01
  1.00e-02	  1.00e-01	3.50689e-01
  1.00e-02	  1.03e-01	5.19615e-01
  1.00e-02	  1.05e-01	6.96571e-01
  1.00e-02	  1.08e-01	8.87788e-01
  1.00e-02	  1.10e-01	1.10126e+00
  1.00e-02	  1.13e-01	1.34344e+00
  1.00e-02	  1.15e-01	1.61029e+00
  1.00e-02	  1.18e-01	2.22101e+00

  1.25e-02	  0.00e+00	2.36980e+00
  1.25e-02	  2.50e-03	2.12903e+00
  1.25e-02	  5.00e-03	1.86788e+00
  1.25e-02	  7.50e-03	1.59811e+00
  1.25e-02	  1.00e-02	1.32750e+00
  1.25e-02	  1.25e-02	1.05982e+00
  1.25e-02	  1.50e-02	7.95734e-01
  1.25e-02	  1.75e-02	5.34385e-01
  1.25e-02	  2.00e-02	2.75171e-01
  1.25e-02	  2.25e-02	1.76959e-02
  1.25e-02	  2.50e-02	-2.38351e-01
  1.25e-02	  2.75e-02	-4.93259e-01
  1.25e-02	  3.00e-02	-7.47281e-01
  1.25e-02	  3.25e-02	-1.00045e+00
  1.25e-02	  3.50e-02	-1.25197e+00
  1.25e-02	  3.75e-02	-1.49819e+00
  1.25e-02	  4.00e-02	-1.73186e+00
  1.25e-02	  4.25e-02	-1.94220e+00
  1.25e-02	  4.50e-02	-2.12076e+00
  1.25e-02	  4.75e-02	-2.28212e+00
  1.25e-02	  5.00e-02	4.58038e-37
  1.25e-02	  5.25e-02	8.18222e-37
  1.25e-02	  5.50e-02	8.81204e-37
  1.25e-02	  5.75e-02	8.12295e-37
  1.25e-02	  6.00e-02	6.88863e-37
  1.25e-02	  6.25e-02	5.08687e-37
  1.25e-02	  6.50e-02	2.31270e-37
  1.25e-02	  6.75e-02	-9.44371e-01
  1.25e-02	  7.00e-02	-9.85071e-01
  1.25e-02	  7.25e-02	-1.00434e+00
  1.25e-02	  7.50e-02	-9.84409e-01
  1.25e-02	  7.75e-02	-9.24670e-01
  1.25e-02	  8.00e-02	-8.32198e-01
  1.25e-02	  8.25e-02	-7.15332e-01
  1.25e-02	  8.50e-02	-5.81368e-01
  1.25e-02	  8.75e-02	-4.36007e-01
  1.25e-02	  9.00e-02	-2.83378e-01
  1.25e-02	  9.25e-02	-1.26212e-01
  1.25e-02	  9.50e-02	3.39771e-02
  1.25e-02	  9.75e-02	1.96806e-01
  1.25e-02	  1.00e-01	3.63060e-01
  1.25e-02	  1.03e-01	5.34834e-01
  1.25e-02	  1.05e-01	7.15562e-01
  1.25e-02	  1.08e-01	9.09523e-01
  1.25e-02	  1.10e-01	1.12018e+00
  1.25e-02	  1.13e-01	1.34677e+00
  1.25e-02	  1.15e-01	1.57971e+00
  1.25e-02	  1.18e-01	2.13418e+00

  1.50e-02	  0.00e+00	2.38216e+00
  1.50e-02	  2.50e-03	2.12686e+00
  1.50e-02	  5.00e-03	1.86127e+00
  1.50e-02	  7.50e-03	1.59194e+00
  1.50e-02	  1.00e-02	1.32309e+00
  1.50e-02	  1.25e-02	1.05672e+00
  1.50e-02	  1.50e-02	7.93313e-01
  1.50e-02	  1.75e-02	5.32494e-01
  1.50e-02	  2.00e-02	2.73906e-01
  1.50e-02	  2.25e-02	1.72558e-02
  1.50e-02	  2.50e-02	-2.37708e-01
  1.50e-02	  2.75e-02	-4.91187e-01
  1.50e-02	  3.00e-02	-7.43291e-01
  1.50e-02	  3.25e-02	-9.93871e-01
  1.50e-02	  3.50e-02	-1.24219e+00
  1.50e-02	  3.75e-02	-1.48610e+00
  1.50e-02	  4.00e-02	-1.72142e+00
  1.50e-02	  4.25e-02	-1.94240e+00
  1.50e-02	  4.50e-02	-2.14538e+00
  1.50e-02	  4.75e-02	-2.34006e+00
  1.50e-02	  5.00e-02	1.63315e-37
  1.50e-02	  5.25e-02	4.83200e-37
  1.50e-02	  5.50e-02	6.07753e-37
  1.50e-02	  5.75e-02	6.13460e-37
  1.50e-02	  6.00e-02	5.45037e-37
  1.50e-02	  6.25e-02	4.22869e-37
  1.50e-02	  6.50e-02	2.58791e-37
  1.50e-02	  6.75e-02	-1.02404e+00
  1.50e-02	  7.00e-02	-1.01171e+00
  1.50e-02	  7.25e-02	-9.95035e-01
  1.50e-02	  7.50e-02	-9.58660e-01
  1.50e-02	  7.75e-02	-8.95256e-01
  1.50e-02	  8.00e-02	-8.05092e-01
  1.50e-02	  8.25e-02	-6.92348e-01
  1.50e-02	  8.50e-02	-5.62400e-01
  1.50e-02	  8.75e-02	-4.20277e-01
  1.50e-02	  9.00e-02	-2.69971e-01
  1.50e-02	  9.25e-02	-1.14227e-01
  1.50e-02	  9.50e-02	4.54437e-02
  1.50e-02	  9.75e-02	2.08701e-01
  1.50e-02	  1.00e-01	3.76332e-01
  1.50e-02	  1.03e-01	5.50139e-01
  1.50e-02	  1.05e-01	7.32561e-01
  1.50e-02	  1.08e-01	9.25720e-01
  1.50e-02	  1.10e-01	1.12972e+00
  1.50e-02	  1.13e-01	1.34051e+00
  1.50e-02	  1.15e-01	1.54884e+00
  1.50e-02	  1.18e-01	2.06817e+00

  1.75e-02	  0.00e+00	2.38898e+00
  1.75e-02	  2.50e-03	2.12557e+00
  1.75e-02	  5.00e-03	1.85740e+00
  1.75e-02	  7.50e-03	1.58811e+00
  1.75e-02	  1.00e-02	1.32006e+00
  1.75e-02	  1.25e-02	1.05439e+00
  1.75e-02	  1.50e-02	7.91466e-01
  1.75e-02	  1.75e-02	5.31103e-01
  1.75e-02	  2.00e-02	2.73063e-01
  1.75e-02	  2.25e-02	1.71104e-02
  1.75e-02	  2.50e-02	-2.36974e-01
  1.75e-02	  2.75e-02	-4.89363e-01
  1.75e-02	  3.00e-02	-7.40125e-01
  1.75e-02	  3.25e-02	-9.89124e-01
  1.75e-02	  3.50e-02	-1.23583e+00
  1.75e-02	  3.75e-02	-1.47891e+00
  1.75e-02	  4.00e-02	-1.71597e+00
  1.75e-02	  4.25e-02	-1.94393e+00
  1.75e-02	  4.50e-02	-2.16113e+00
  1.75e-02	  4.75e-02	-2.37381e+00
  1.75e-02	  5.00e-02	3.59705e-38
  1.75e-02	  5.25e-02	2.81445e-37
  1.75e-02	  5.50e-02	4.07534e-37
  1.75e-02	  5.75e-02	4.47908e-37
  1.75e-02	  6.00e-02	4.23326e-37
  1.75e-02	  6.25e-02	3.53046e-37
  1.75e-02	  6.50e-02	2.56168e-37
  1.75e-02	  6.75e-02	-1.08821e+00
  1.75e-02	  7.00e-02	-1.04009e+00
  1.75e-02	  7.25e-02	-9.95017e-01
  1.75e-02	  7.50e-02	-9.41843e-01
  1.75e-02	  7.75e-02	-8.71611e-01
  1.75e-02	  8.00e-02	-7.80870e-01
  1.75e-02	  8.25e-02	-6.70476e-01
  1.75e-02	  8.50e-02	-5.43671e-01
  1.75e-02	  8.75e-02	-4.04397e-01
  1.75e-02	  9.00e-02	-2.56213e-01
  1.75e-02	  9.25e-02	-1.01741e-01
  1.75e-02	  9.50e-02	5.75107e-02
  1.75e-02	  9.75e-02	2.21139e-01
  1.75e-02	  1.00e-01	3.89715e-01
  1.75e-02	  1.03e-01	5.64472e-01
  1.75e-02	  1.05e-01	7.46697e-01
  1.75e-02	  1.08e-01	9.36707e-01
  1.75e-02	  1.10e-01	1.13260e+00
  1.75e-02	  1.13e-01	1.32943e+00
  1.75e-02	  1.15e-01	1.51992e+00
  1.75e-02	  1.18e-01	2.01474e+00

  2.00e-02	  0.00e+00	2.39269e+00
  2.00e-02	  2.50e-03	2.12470e+00
  2.00e-02	  5.00e-03	1.85494e+00
  2.00e-02	  7.50e-03	1.58553e+00
  2.00e-02	  1.00e-02	1.31783e+00
  2.00e-02	  1.25e-02	1.05257e+00
  2.00e-02	  1.50e-02	7.90020e-01
  2.00e-02	  1.75e-02	5.30060e-01
  2.00e-02	  2.00e-02	2.72505e-01
  2.00e-02	  2.25e-02	1.71459e-02
  2.00e-02	  2.50e-02	-2.36223e-01
  2.00e-02	  2.75e-02	-4.87774e-01
  2.00e-02	  3.00e-02	-7.37593e-01
  2.00e-02	  3.25e-02	-9.85621e-01
  2.00e-02	  3.50e-02	-1.23153e+00
  2.00e-02	  3.75e-02	-1.47448e+00
  2.00e-02	  4.00e-02	-1.71307e+00
  2.00e-02	  4.25e-02	-1.94559e+00
  2.00e-02	  4.50e-02	-2.17111e+00
  2.00e-02	  4.75e-02	-2.39390e+00
  2.00e-02	  5.00e-02	-1.43049e-38
  2.00e-02	  5.25e-02	1.64170e-37
  2.00e-02	  5.50e-02	2.70994e-37
  2.00e-02	  5.75e-02	3.21786e-37
  2.00e-02	  6.00e-02	3.23407e-37
  2.00e-02	  6.25e-02	2.88103e-37
  2.00e-02	  6.50e-02	2.30454e-37
  2.00e-02	  6.75e-02	-1.14127e+00
  2.00e-02	  7.00e-02	-1.06768e+00
  2.00e-02	  7.25e-02	-1.00032e+00
  2.00e-02	  7.50e-02	-9.31689e-01
  2.00e-02	  7.75e-02	-8.53233e-01
  2.00e-02	  8.00e-02	-7.59840e-01
  2.00e-02	  8.25e-02	-6.50117e-01
  2.00e-02	  8.50e-02	-5.25412e-01
  2.00e-02	  8.75e-02	-3.88444e-01
  2.00e-02	  9.00e-02	-2.42131e-01
  2.00e-02	  9.25e-02	-8.88405e-02
  2.00e-02	  9.50e-02	6.99464e-02
  2.00e-02	  9.75e-02	2.33688e-01
  2.00e-02	  1.00e-01	4.02599e-01
  2.00e-02	  1.03e-01	5.77233e-01
  2.00e-02	  1.05e-01	7.57813e-01
  2.00e-02	  1.08e-01	9.43373e-01
  2.00e-02	  1.10e-01	1.13105e+00
  2.00e-02	  1.13e-01	1.31611e+00
  2.00e-02	  1.15e-01	1.49333e+00
  2.00e-02	  1.18e-01	1.96950e+00

  2.25e-02	  0.00e+00	2.39458e+00
  2.25e-02	  2.50e-03	2.12397e+00
  2.25e-02	  5.00e-03	1.85323e+00
  2.25e-02	  7.50e-03	1.58366e+00
  2.25e-02	  1.00e-02	1.31614e+00
  2.25e-02	  1.25e-02	1.05114e+00
  2.25e-02	  1.50e-02	7.88881e-01
  2.25e-02	  1.75e-02	5.29269e-01
  2.25e-02	  2.00e-02	2.72134e-01
  2.25e-02	  2.25e-02	1.72744e-02
  2.25e-02	  2.50e-02	-2.35520e-01
  2.25e-02	  2.75e-02	-4.86434e-01
  2.25e-02	  3.00e-02	-7.35592e-01
  2.25e-02	  3.25e-02	-9.83018e-01
  2.25e-02	  3.50e-02	-1.22854e+00
  2.25e-02	  3.75e-02	-1.47161e+00
  2.25e-02	  4.00e-02	-1.71140e+00
  2.25e-02	  4.25e-02	-1.94687e+00
  2.25e-02	  4.50e-02	-2.17737e+00
  2.25e-02	  4.75e-02	-2.40610e+00
  2.25e-02	  5.00e-02	-3.08222e-38
  2.25e-02	  5.25e-02	9.67029e-38
  2.25e-02	  5.50e-02	1.80558e-37
  2.25e-02	  5.75e-02	2.29529e-37
  2.25e-02	  6.00e-02	2.43641e-37
  2.25e-02	  6.25e-02	2.28951e-37
  2.25e-02	  6.50e-02	1.94387e-37
  2.25e-02	  6.75e-02	-1.18595e+00
